Image Taken,Image Number,Latitude,Longitude,Time
True,159,-51.79380506009873,-47.49160587051158,23:23:48
False,159,-51.79380510613464,-47.49150579033412,23:23:48
False,159,-51.79283457609206,-46.980113104265854,23:23:53
False,159,-51.789463155118554,-46.46988397704605,23:23:58
False,159,-51.783673180136745,-45.95838623826624,23:24:03
True,160,-51.77546710868917,-45.44680843345817,23:24:08
False,160,-51.7754643601363,-45.44665908290117,23:24:08
False,160,-51.76485676212,-44.93580027305294,23:24:13
False,160,-51.75183926954993,-44.42506481885874,23:24:18
False,160,-51.73640630819128,-43.914328524714556,23:24:24
True,161,-51.71857056675326,-43.40403579615196,23:24:29
False,161,-51.718566873929184,-43.40393685036516,23:24:29
False,161,-51.69835652570516,-42.894725410166785,23:24:34
False,161,-51.67572442236528,-42.38535769364009,23:24:39
False,161,-51.6506970148674,-41.876499910082615,23:24:44
True,162,-51.623296790353834,-41.36853341338285,23:24:49
False,162,-51.62328844771292,-41.36838529137385,23:24:49
False,162,-51.59352752709987,-40.86142368912169,23:24:54
False,162,-51.56135438394854,-40.354568292214914,23:24:59
False,162,-51.5269288685539,-39.85017348256771,23:25:05
True,163,-51.49003347231613,-39.34500080294978,23:25:10
False,163,-51.49002237347362,-39.34485367316387,23:25:10
False,163,-51.45080117774924,-38.84096073050474,23:25:15
False,163,-51.40919936986132,-38.337591659011316,23:25:20
False,163,-51.365265195550464,-37.83531291829512,23:25:25
True,164,-51.31896453567506,-37.33371140716898,23:25:30
False,164,-51.318945923021595,-37.33351492691521,23:25:30
False,164,-51.270356770545604,-36.83339845552416,23:25:35
False,164,-51.219437196660394,-36.334262876034366,23:25:41
False,164,-51.166156219386565,-35.83580699614063,23:25:46
True,165,-51.110612492906746,-35.33892032980018,23:25:51
False,165,-51.110590312372146,-35.33872616432605,23:25:51
False,165,-51.052778211047034,-34.843288498029565,23:25:56
False,165,-50.992686952238756,-34.34914513030505,23:26:01
False,165,-50.93027763793232,-33.855957712219166,23:26:06
True,166,-50.865639347388864,-33.3643963406765,23:26:11
False,166,-50.865613628852955,-33.364204382086186,23:26:11
False,166,-50.7987832597746,-32.8744776773059,23:26:17
False,166,-50.72967213032905,-32.385882214683214,23:26:22
False,166,-50.65854533867475,-31.900192901996625,23:26:27
True,167,-50.585009887765075,-31.414681533074745,23:26:32
False,167,-50.58498798585177,-31.41453929354445,23:26:32
False,167,-50.509280222740436,-30.930787151615156,23:26:37
False,167,-50.4313789262657,-30.448604813799587,23:26:42
False,167,-50.35137399007497,-29.96848838616391,23:26:47
True,168,-50.269172458149114,-29.489828475006178,23:26:53
False,168,-50.26915616334959,-29.48973498269022,23:26:53
False,168,-50.18481574785783,-29.012835598309756,23:26:58
False,168,-50.098306918831966,-28.537490575928793,23:27:03
False,168,-50.00966838395816,-28.063879694662027,23:27:08
True,169,-49.91893504274527,-27.59214539249655,23:27:13
False,169,-49.91890801780289,-27.592006762006353,23:27:13
